cntry,happy,inprdsc,health,hlthhmp,rlgdgr,brncntr,gndr,agea,rshpsts,domicil,edulvlb,eduyrs,uempla,uempli,rtrd,hswrk,emplrel,wrkctra,estsz,wkdcorga,wkhtot,nacer2,tporgwk,uemp3m,hincsrca,hinctnta,emprelp,atncrse,stfmjob,trdawrk,jbprtfp,pfmfdjba,dcsfwrka,stfmjob_grouped,stfmjob_named
PL,6,4,Good,False,7,True,1,40,Legally married,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,4,0,40,Intellectual Work,Other public sector (ex. education and health),True,Wages or salaries,8,Employee,False,8,Hardly ever,Hardly ever,Never,Never,4,Somewhat Satisfied
PL,8,4,Good,False,5,True,0,58,Legally married,A big city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,2,2,45,Service & Administration,A private firm,True,Wages or salaries,6,Employee,False,5,Often,Sometimes,Hardly ever,Never,3,Neutral
PL,9,2,Very good,False,1,True,0,50,Legally married,A big city,Tertiary Education,18,False,False,False,False,Working for own family business,No contract,3,10,60,Intellectual Work,A private firm,False,"Income from investments, savings etc.",10,Working for own family business,False,9,Sometimes,Hardly ever,Sometimes,Sometimes,5,Very Satisfied
PL,6,6,Bad,True,8,True,1,54,Legally married,A big city,Tertiary Education,22,False,False,False,False,Employee,Unlimited,3,10,31,Intellectual Work,Other public sector (ex. education and health),True,Wages or salaries,7,Employee,False,8,Always,Often,Often,Hardly ever,4,Somewhat Satisfied
PL,4,3,Good,False,2,True,1,42,Legally married,Town or small city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,2,3,35,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,4,Employee,False,9,Sometimes,Sometimes,Sometimes,Never,5,Very Satisfied
PL,6,4,Good,False,0,True,0,32,Living with my partner - not legally recognised,A big city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,5,8,60,Service & Administration,A private firm,False,Wages or salaries,7,Employee,True,8,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
PL,3,0,Fair,True,5,True,1,46,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Working for own family business,Unlimited,4,3,40,Manufacturing,A private firm,False,Wages or salaries,7,Employee,False,2,Often,Sometimes,Sometimes,Sometimes,1,Very Dissatisfied
PL,2,2,Good,False,2,True,0,63,Legally married,Country village,Upper Secondary Education,11,False,False,False,False,Employee,Unlimited,2,0,40,Manufacturing,A private firm,True,Wages or salaries,6,Employee,False,2,Always,Often,Sometimes,Never,1,Very Dissatisfied
PL,8,1,Good,False,0,True,0,40,Legally married,Town or small city,Upper Secondary Education,15,False,False,False,False,Employee,Unlimited,4,8,48,Manufacturing,A private firm,True,Wages or salaries,7,Employee,False,9,Sometimes,Hardly ever,Sometimes,Never,5,Very Satisfied
PL,7,4,Good,False,0,True,0,35,Living with my partner - not legally recognised,Town or small city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,8,40,Service & Administration,A private firm,True,Wages or salaries,8,Employee,False,7,Sometimes,Sometimes,Sometimes,Never,4,Somewhat Satisfied
PL,9,6,Good,False,9,True,0,43,Legally married,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Limited,4,5,40,Physical Work,A private firm,False,Wages or salaries,10,Employee,True,5,Sometimes,Sometimes,Hardly ever,Hardly ever,3,Neutral
PL,8,2,Good,False,2,True,0,63,Legally married,A big city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,5,40,Service & Administration,Central or local government,False,Wages or salaries,3,Employee,True,8,Sometimes,Sometimes,Hardly ever,Never,4,Somewhat Satisfied
PL,8,1,Good,False,1,True,0,38,Legally married,Country village,Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,8,40,Intellectual Work,A private firm,False,Wages or salaries,10,Self-employed,False,8,Hardly ever,Hardly ever,Never,Hardly ever,4,Somewhat Satisfied
PL,6,6,Fair,True,8,True,1,33,Legally married,Country village,Tertiary Education,17,False,False,False,False,Employee,Limited,2,7,40,Intellectual Work,A private firm,True,Wages or salaries,6,Employee,True,8,Often,Sometimes,Sometimes,Never,4,Somewhat Satisfied
PL,5,5,Fair,False,5,True,0,53,Legally married,Town or small city,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,4,5,40,Manufacturing,A private firm,True,Wages or salaries,6,Employee,True,5,Often,Hardly ever,Sometimes,Never,3,Neutral
PL,7,4,Good,False,6,True,0,51,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,4,8,50,Service & Administration,A private firm,True,Wages or salaries,5,Employee,False,8,Often,Often,Hardly ever,Hardly ever,4,Somewhat Satisfied
PL,5,4,Good,False,2,True,0,59,Legally married,A big city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,1,5,40,Physical Work,A state owned enterprise,True,Income from self-employment (excluding farming),8,Working for own family business,True,7,Sometimes,Hardly ever,Sometimes,Hardly ever,4,Somewhat Satisfied
PL,9,2,Good,True,6,True,1,55,Legally married,Country village,Upper Secondary Education,11,False,False,False,False,Employee,Limited,3,9,40,Intellectual Work,A private firm,True,Wages or salaries,4,Employee,True,8,Sometimes,Hardly ever,Never,Hardly ever,4,Somewhat Satisfied
PL,7,5,Good,True,0,True,1,62,Legally married,A big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,5,5,42,Service & Administration,Central or local government,True,Wages or salaries,10,Self-employed,False,5,Sometimes,Sometimes,Hardly ever,Never,3,Neutral
PL,10,4,Very good,False,8,True,1,35,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,1,7,40,Manufacturing,A private firm,False,Wages or salaries,7,Employee,False,9,Never,Never,Never,Never,5,Very Satisfied
PL,8,2,Good,False,6,True,0,38,Legally married,Town or small city,Upper Secondary Education,13,False,False,False,False,Employee,Limited,3,2,40,Manufacturing,A private firm,True,Wages or salaries,6,Employee,False,8,Sometimes,Always,Hardly ever,Never,4,Somewhat Satisfied
PL,6,3,Good,False,3,True,1,49,Legally married,Town or small city,Tertiary Education,16,False,False,False,False,Employee,Unlimited,4,8,40,Intellectual Work,Other public sector (ex. education and health),True,Wages or salaries,8,Employee,True,6,Often,Often,Sometimes,Never,3,Neutral
PL,5,1,Good,False,3,True,0,38,Legally married,Suburbs or outskirts of big city,Tertiary Education,21,False,False,False,False,Employee,Unlimited,5,5,70,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Employee,True,5,Always,Always,Sometimes,Hardly ever,3,Neutral
PL,8,3,Good,False,7,True,0,41,Legally married,Town or small city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,8,40,Intellectual Work,A private firm,False,Wages or salaries,9,Employee,True,8,Hardly ever,Hardly ever,Hardly ever,Hardly ever,4,Somewhat Satisfied
PL,10,4,Very good,False,2,True,1,40,Living with my partner - not legally recognised,A big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,1,10,45,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,True,9,Sometimes,Sometimes,Hardly ever,Sometimes,5,Very Satisfied
PL,5,3,Good,False,5,True,1,30,Living with my partner - not legally recognised,A big city,Tertiary Education,20,False,False,False,False,Employee,Unlimited,1,7,32,Intellectual Work,A private firm,True,Income from self-employment (excluding farming),10,Self-employed,True,8,Often,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
PL,6,6,Fair,True,7,True,0,45,Legally married,Suburbs or outskirts of big city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,4,7,50,Service & Administration,Central or local government,True,Wages or salaries,9,Employee,True,6,Always,Often,Often,Never,3,Neutral
PL,5,2,Fair,True,5,True,0,55,Legally married,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,1,5,40,Manufacturing,A private firm,True,Wages or salaries,6,Employee,False,5,Sometimes,Often,Sometimes,Never,3,Neutral
PL,10,0,Fair,False,0,True,0,37,Legally married,A big city,Upper Secondary Education,11,True,False,False,False,Employee,Limited,2,0,40,Physical Work,A private firm,True,Wages or salaries,5,Employee,False,4,Sometimes,Sometimes,Hardly ever,Never,2,Somewhat Dissatisfied
PL,4,2,Fair,False,3,True,0,34,Legally married,Town or small city,Upper Secondary Education,16,False,False,False,False,Employee,Unlimited,5,10,57,Manufacturing,A state owned enterprise,False,Wages or salaries,9,Employee,True,4,Sometimes,Often,Sometimes,Never,2,Somewhat Dissatisfied
PL,9,4,Fair,True,10,True,0,58,Legally married,Suburbs or outskirts of big city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,5,0,40,Service & Administration,A state owned enterprise,False,Wages or salaries,6,Employee,False,6,Often,Sometimes,Hardly ever,Never,3,Neutral
PL,6,2,Good,True,6,True,1,47,Legally married,Country village,Upper Secondary Education,12,False,False,False,True,Employee,Limited,4,0,40,Manufacturing,A private firm,True,Wages or salaries,2,Employee,False,7,Sometimes,Sometimes,Sometimes,Never,4,Somewhat Satisfied
PL,7,4,Good,False,4,True,1,58,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,4,5,43,Service & Administration,Central or local government,False,Wages or salaries,9,Employee,False,10,Often,Sometimes,Never,Never,5,Very Satisfied
PL,9,1,Very good,False,9,True,0,40,Legally married,Town or small city,Tertiary Education,16,False,False,False,False,Employee,Unlimited,5,0,40,Service & Administration,Central or local government,False,Wages or salaries,6,Employee,False,2,Sometimes,Often,Hardly ever,Never,1,Very Dissatisfied
PL,2,0,Bad,False,3,True,0,53,Legally married,A big city,Upper Secondary Education,11,False,False,False,False,Employee,Limited,1,2,56,Physical Work,A private firm,True,Wages or salaries,7,Employee,False,6,Always,Often,Sometimes,Never,3,Neutral
PL,8,3,Good,False,5,True,1,43,Legally married,A big city,Upper Secondary Education,11,False,False,False,False,Employee,Unlimited,5,10,40,Service & Administration,A private firm,False,Wages or salaries,5,Employee,False,8,Sometimes,Sometimes,Hardly ever,Never,4,Somewhat Satisfied
PL,7,4,Good,False,3,True,0,56,Legally married,Town or small city,Post-Secondary Non-Tertiary Education,16,False,False,False,False,Employee,Unlimited,2,6,48,Intellectual Work,A private firm,False,Wages or salaries,6,Employee,False,6,Sometimes,Often,Sometimes,Hardly ever,3,Neutral
PL,5,4,Fair,False,5,True,0,28,Legally married,Country village,Post-Secondary Non-Tertiary Education,13,False,False,False,False,Employee,Unlimited,3,5,12,Physical Work,A private firm,False,Wages or salaries,4,Employee,False,5,Sometimes,Sometimes,Sometimes,Hardly ever,3,Neutral
PL,10,3,Very good,False,5,True,1,47,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,5,2,40,Manufacturing,A private firm,False,Wages or salaries,10,Employee,False,8,Sometimes,Hardly ever,Hardly ever,Hardly ever,4,Somewhat Satisfied
PL,9,3,Fair,False,3,True,1,30,Living with my partner - not legally recognised,Town or small city,Upper Secondary Education,11,False,False,False,False,Employee,Unlimited,1,4,40,Service & Administration,A private firm,True,Wages or salaries,10,Employee,False,0,Often,Often,Sometimes,Never,1,Very Dissatisfied
PL,10,6,Very good,False,5,True,1,49,Legally married,A big city,Tertiary Education,20,False,False,False,False,Employee,Unlimited,5,10,50,Manufacturing,A private firm,False,Wages or salaries,10,Self-employed,False,10,Sometimes,Often,Hardly ever,Hardly ever,5,Very Satisfied
PL,7,4,Good,False,6,True,1,45,Legally married,Town or small city,Tertiary Education,20,False,False,False,True,Employee,Limited,2,3,40,Service & Administration,Central or local government,False,Wages or salaries,8,Employee,True,7,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
PL,7,4,Good,False,4,True,0,38,Legally married,Suburbs or outskirts of big city,Tertiary Education,20,False,False,False,False,Employee,Unlimited,1,8,48,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,False,7,Often,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
PL,7,4,Good,False,6,True,1,43,Legally married,Town or small city,Upper Secondary Education,14,False,False,False,True,Working for own family business,Unlimited,1,10,40,Physical Work,A private firm,True,Income from self-employment (excluding farming),6,Self-employed,False,10,Sometimes,Hardly ever,Never,Sometimes,5,Very Satisfied
PL,7,3,Good,False,7,True,0,51,Legally married,Town or small city,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,3,7,58,Manufacturing,A private firm,True,Wages or salaries,10,Employee,False,8,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
PL,8,3,Good,False,7,True,1,42,Legally married,A big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,4,10,44,Manufacturing,A state owned enterprise,True,Wages or salaries,10,Self-employed,True,9,Often,Often,Hardly ever,Hardly ever,5,Very Satisfied
PL,7,2,Very good,False,2,True,0,47,Living with my partner - not legally recognised,A big city,Tertiary Education,19,False,False,False,False,Employee,Limited,3,0,40,Service & Administration,Central or local government,True,Wages or salaries,8,Employee,False,9,Sometimes,Never,Never,Never,5,Very Satisfied
PL,7,3,Good,False,0,True,0,64,Legally married,Town or small city,Tertiary Education,20,False,False,False,False,Employee,Unlimited,3,7,43,Service & Administration,Central or local government,False,Wages or salaries,8,Employee,True,5,Sometimes,Sometimes,Sometimes,Hardly ever,3,Neutral
PL,10,4,Very good,False,2,True,0,48,Living with my partner - not legally recognised,A big city,Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,7,40,Service & Administration,Central or local government,False,Wages or salaries,10,Employee,False,10,Never,Sometimes,Sometimes,Sometimes,5,Very Satisfied
PL,5,4,Good,False,3,True,0,26,Living with my partner - not legally recognised,Country village,Tertiary Education,19,False,False,False,False,Employee,Unlimited,5,9,40,Intellectual Work,A state owned enterprise,False,Wages or salaries,4,Employee,True,0,Sometimes,Sometimes,Hardly ever,Never,1,Very Dissatisfied
PL,8,2,Good,False,7,True,0,31,Legally married,A big city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,7,50,Intellectual Work,A private firm,False,Wages or salaries,9,Employee,True,2,Often,Sometimes,Sometimes,Sometimes,1,Very Dissatisfied
PL,5,4,Good,False,8,True,0,48,Legally married,A big city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,4,1,40,Physical Work,A state owned enterprise,True,Wages or salaries,7,Employee,False,5,Sometimes,Sometimes,Sometimes,Never,3,Neutral
PL,6,4,Fair,False,8,True,1,31,Legally married,A big city,Tertiary Education,20,False,False,False,False,Employee,Unlimited,3,7,65,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,True,5,Sometimes,Hardly ever,Hardly ever,Hardly ever,3,Neutral
PL,6,3,Fair,True,3,True,1,39,Legally married,Country village,Tertiary Education,16,False,False,False,False,Working for own family business,Unlimited,5,6,48,Manufacturing,A private firm,False,Wages or salaries,5,Self-employed,False,3,Often,Often,Sometimes,Never,2,Somewhat Dissatisfied
PL,8,3,Good,True,6,True,1,50,Legally married,Country village,Tertiary Education,20,False,False,False,False,Employee,Unlimited,4,0,60,Physical Work,A private firm,True,Wages or salaries,5,Employee,True,5,Often,Always,Sometimes,Sometimes,3,Neutral
PL,6,4,Good,True,2,True,0,36,Legally married,A big city,Tertiary Education,16,False,False,False,False,Employee,Unlimited,5,1,30,Physical Work,A state owned enterprise,True,Wages or salaries,10,Employee,True,1,Sometimes,Sometimes,Often,Never,1,Very Dissatisfied
PL,9,4,Good,False,9,True,1,26,Legally married,A big city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,2,8,40,Manufacturing,A private firm,False,Wages or salaries,8,Employee,True,8,Hardly ever,Sometimes,Hardly ever,Never,4,Somewhat Satisfied
PL,7,3,Good,False,5,True,0,29,Living with my partner - not legally recognised,A big city,Tertiary Education,20,False,False,False,False,Employee,Limited,4,8,60,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,True,7,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
PL,10,4,Very good,False,5,True,1,36,Legally married,Country village,Post-Secondary Non-Tertiary Education,14,False,False,False,False,Employee,Limited,5,0,30,Service & Administration,A private firm,True,Wages or salaries,2,Working for own family business,False,10,Hardly ever,Sometimes,Never,Never,5,Very Satisfied
PL,5,1,Fair,False,5,True,0,51,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,3,8,40,Manufacturing,A private firm,False,Wages or salaries,8,Employee,False,8,Sometimes,Hardly ever,Sometimes,Never,4,Somewhat Satisfied
PL,9,4,Very good,False,7,True,1,31,Legally married,Country village,Tertiary Education,17,False,False,False,False,Employee,Limited,1,7,40,Service & Administration,A private firm,False,Wages or salaries,3,Employee,True,8,Sometimes,Sometimes,Hardly ever,Never,4,Somewhat Satisfied
PL,7,3,Good,False,5,True,0,50,Legally married,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,5,1,42,Manufacturing,A private firm,True,Wages or salaries,5,Employee,True,8,Sometimes,Sometimes,Hardly ever,Never,4,Somewhat Satisfied
PL,3,2,Fair,True,5,True,1,57,Legally married,Town or small city,Tertiary Education,21,False,False,False,False,Employee,Unlimited,2,8,18,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,6,Employee,True,8,Sometimes,Sometimes,Sometimes,Never,4,Somewhat Satisfied
PL,10,4,Fair,False,5,True,1,57,Legally married,Town or small city,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,5,0,40,Manufacturing,A private firm,False,Wages or salaries,10,Employee,True,10,Often,Sometimes,Sometimes,Hardly ever,5,Very Satisfied
PL,9,3,Good,False,7,True,0,56,Legally married,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,4,5,41,Physical Work,A state owned enterprise,True,Wages or salaries,7,Employee,True,8,Sometimes,Sometimes,Sometimes,Never,4,Somewhat Satisfied
PL,8,4,Good,False,9,True,1,54,Legally married,Country village,Tertiary Education,17,False,False,False,False,Employee,Unlimited,2,8,40,Intellectual Work,N/A,False,Wages or salaries,9,Employee,True,8,Sometimes,Sometimes,Never,Never,4,Somewhat Satisfied
PL,9,4,Very good,False,0,True,1,40,Legally married,Town or small city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,1,9,55,Service & Administration,A private firm,False,Wages or salaries,9,Employee,True,9,Sometimes,Sometimes,Never,Sometimes,5,Very Satisfied
PL,9,3,Good,False,10,True,1,44,Legally married,Town or small city,Upper Secondary Education,14,False,False,False,False,Employee,Limited,3,3,40,Manufacturing,A private firm,False,Wages or salaries,5,Employee,False,9,Sometimes,Sometimes,Hardly ever,Never,5,Very Satisfied
PL,5,2,Good,False,8,True,0,47,Legally married,Country village,Upper Secondary Education,16,False,False,False,False,Employee,Unlimited,3,5,40,Intellectual Work,N/A,True,Wages or salaries,7,Employee,False,8,Sometimes,Hardly ever,Hardly ever,Never,4,Somewhat Satisfied
PL,9,4,Very good,False,8,True,0,41,Legally married,Town or small city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,2,40,Service & Administration,Central or local government,False,Wages or salaries,10,Employee,False,8,Sometimes,Hardly ever,Hardly ever,Never,4,Somewhat Satisfied
PL,5,4,Bad,True,3,True,0,32,Living with my partner - not legally recognised,A big city,Upper Secondary Education,17,False,False,False,False,Employee,Unlimited,4,8,43,Service & Administration,A private firm,True,Wages or salaries,9,Employee,True,7,Often,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
PL,6,4,Fair,False,7,True,1,47,Legally married,Country village,Tertiary Education,22,False,False,False,True,Employee,Unlimited,1,7,50,Service & Administration,Central or local government,False,Income from self-employment (excluding farming),10,Self-employed,True,7,Always,Often,Often,Hardly ever,4,Somewhat Satisfied
PL,2,0,Bad,True,1,True,1,47,Legally married,Town or small city,Post-Secondary Non-Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,8,40,Service & Administration,A state owned enterprise,True,Wages or salaries,6,Employee,True,7,Often,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
PL,5,1,Fair,False,3,True,0,41,Legally married,Town or small city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,3,1,27,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,8,Employee,True,4,Often,Often,Hardly ever,Never,2,Somewhat Dissatisfied
PL,6,3,Fair,False,6,True,1,29,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Working for own family business,Unlimited,1,8,39,Manufacturing,A private firm,False,Wages or salaries,5,Employee,False,7,Sometimes,Hardly ever,Often,Hardly ever,4,Somewhat Satisfied
PL,7,4,Fair,False,2,True,0,51,Legally married,A big city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,5,7,40,Intellectual Work,A state owned enterprise,False,Wages or salaries,10,Employee,False,7,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
PL,7,4,Good,False,6,True,0,28,Legally married,A big city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,8,30,Manufacturing,A private firm,False,Wages or salaries,7,Employee,False,5,Sometimes,Sometimes,Often,Hardly ever,3,Neutral
PL,10,6,Fair,False,8,True,0,49,Legally married,Country village,Lower Secondary Education,8,False,False,False,False,Employee,Unlimited,3,0,70,Physical Work,A private firm,False,Wages or salaries,10,Self-employed,False,9,Often,Often,Never,Never,5,Very Satisfied
PL,8,4,Good,False,6,True,0,44,Legally married,Town or small city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,3,6,40,Intellectual Work,N/A,True,Wages or salaries,8,Employee,False,7,Sometimes,Sometimes,Sometimes,Never,4,Somewhat Satisfied
PL,7,4,Good,False,6,True,1,47,Legally married,A big city,Upper Secondary Education,12,False,False,False,False,Working for own family business,Limited,3,5,40,Service & Administration,A private firm,False,Wages or salaries,7,Self-employed,False,8,Often,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
PL,7,2,Good,False,2,True,0,26,Living with my partner - not legally recognised,Town or small city,Upper Secondary Education,18,False,False,False,False,Working for own family business,Unlimited,4,10,40,Intellectual Work,A private firm,False,Wages or salaries,8,Working for own family business,True,7,Often,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
PL,5,0,Fair,False,1,True,1,51,Legally married,Suburbs or outskirts of big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,2,9,40,Intellectual Work,A state owned enterprise,True,Wages or salaries,10,Employee,True,8,Often,Sometimes,Hardly ever,Never,4,Somewhat Satisfied
PL,8,4,Good,False,8,True,1,64,Legally married,Country village,Tertiary Education,16,False,False,False,False,Employee,Unlimited,2,8,40,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,True,10,Sometimes,Sometimes,Sometimes,Hardly ever,5,Very Satisfied
PL,5,1,Fair,False,8,True,0,47,Legally married,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,4,2,40,Manufacturing,A private firm,False,Wages or salaries,7,Employee,False,3,Often,Hardly ever,Sometimes,Never,2,Somewhat Dissatisfied
PL,6,5,Very good,False,2,True,1,26,Legally married,Country village,Post-Secondary Non-Tertiary Education,14,False,False,False,False,Employee,Limited,2,6,40,Service & Administration,A private firm,False,Wages or salaries,3,Employee,True,10,Hardly ever,Hardly ever,Hardly ever,Hardly ever,5,Very Satisfied
PL,5,3,Good,False,6,True,1,33,Legally married,Town or small city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,2,8,43,Service & Administration,A private firm,False,Wages or salaries,4,Working for own family business,False,8,Often,Often,Sometimes,Never,4,Somewhat Satisfied
PL,10,1,Good,False,1,True,1,62,Legally married,Country village,Tertiary Education,17,False,False,True,False,Working for own family business,Unlimited,3,8,40,Physical Work,A private firm,False,Wages or salaries,8,Working for own family business,False,10,Hardly ever,Never,Never,Sometimes,5,Very Satisfied
PL,10,3,Very good,False,1,True,0,32,Legally married,A big city,Tertiary Education,19,False,False,False,False,Employee,Limited,2,8,35,Intellectual Work,Other public sector (ex. education and health),False,Income from self-employment (excluding farming),10,Employee,True,8,Sometimes,Sometimes,Never,Hardly ever,4,Somewhat Satisfied
PL,8,4,Good,False,2,True,1,28,Legally married,A big city,Tertiary Education,19,False,False,False,True,Employee,Unlimited,3,9,40,Intellectual Work,A private firm,False,Wages or salaries,6,Self-employed,True,7,Often,Sometimes,Never,Hardly ever,4,Somewhat Satisfied
PL,5,1,Fair,False,5,True,1,46,Living with my partner - not legally recognised,A big city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,5,48,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Employee,True,10,Often,Often,Never,Never,5,Very Satisfied
PL,8,3,Good,False,2,True,0,68,Legally married,Suburbs or outskirts of big city,Tertiary Education,17,False,False,True,False,Employee,Unlimited,3,8,40,Intellectual Work,A state owned enterprise,False,Wages or salaries,10,Employee,True,7,Never,Never,Never,Hardly ever,4,Somewhat Satisfied
PL,9,6,Good,False,2,True,1,33,Legally married,A big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,5,8,47,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,8,Employee,False,5,Sometimes,Sometimes,Hardly ever,Hardly ever,3,Neutral
PL,8,2,Fair,False,5,True,0,46,Legally married,Country village,Tertiary Education,18,False,False,False,False,Employee,Limited,5,8,40,Manufacturing,A private firm,True,Wages or salaries,8,Self-employed,True,9,Sometimes,Hardly ever,Never,Hardly ever,5,Very Satisfied
PL,5,4,Fair,True,5,True,1,47,Legally married,Country village,Upper Secondary Education,15,False,False,False,False,Employee,Unlimited,5,5,40,Manufacturing,A private firm,True,Wages or salaries,10,Employee,True,5,Sometimes,Hardly ever,Hardly ever,Never,3,Neutral
PL,4,0,Fair,True,5,True,0,52,Legally married,A big city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,3,0,144,Physical Work,A private firm,True,Wages or salaries,5,Employee,False,5,Often,Often,Often,Never,3,Neutral
PL,4,1,Bad,False,5,True,1,54,Legally married,Town or small city,Post-Secondary Non-Tertiary Education,14,False,False,False,False,Employee,Unlimited,3,5,58,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,True,1,Often,Often,Often,Never,1,Very Dissatisfied
PL,8,2,Fair,True,1,True,0,41,Legally married,Town or small city,Tertiary Education,18,False,False,False,True,Employee,Unlimited,5,8,51,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,10,Employee,True,7,Always,Always,Sometimes,Hardly ever,4,Somewhat Satisfied
PL,7,2,Fair,True,10,True,0,34,Living with my partner - not legally recognised,A big city,Upper Secondary Education,16,False,False,False,False,Employee,Unlimited,5,0,45,Physical Work,A state owned enterprise,True,Wages or salaries,4,Employee,True,3,Sometimes,Often,Sometimes,Never,2,Somewhat Dissatisfied
PL,8,0,Good,True,9,True,0,56,Legally married,Country village,Upper Secondary Education,11,False,False,False,False,Employee,Unlimited,5,3,48,Physical Work,A private firm,False,Wages or salaries,5,Employee,False,7,Sometimes,Sometimes,Sometimes,Never,4,Somewhat Satisfied
PL,7,6,Fair,True,2,True,0,31,Living with my partner - not legally recognised,A big city,Tertiary Education,15,False,False,False,False,Employee,Unlimited,2,10,45,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,True,7,Sometimes,Sometimes,Never,Sometimes,4,Somewhat Satisfied
PL,8,2,Good,False,9,True,1,39,Legally married,Country village,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,9,37,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,8,Employee,True,9,Sometimes,Sometimes,Hardly ever,Never,5,Very Satisfied
PL,5,4,Fair,False,5,True,0,55,Living with my partner - not legally recognised,A big city,Upper Secondary Education,11,False,False,False,False,Employee,Unlimited,5,0,40,Manufacturing,A state owned enterprise,True,Wages or salaries,4,Self-employed,False,5,Often,Often,Sometimes,Hardly ever,3,Neutral
PL,5,2,Fair,False,0,True,1,28,Living with my partner - not legally recognised,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Limited,4,2,40,Manufacturing,A private firm,True,Wages or salaries,8,Employee,False,2,Often,Always,Sometimes,Never,1,Very Dissatisfied
